"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","province2","type","unvaccinated_population","partially_dose"
"5227",2021-06-06,"sk",669057,131715,NA,NA,NA,1033088,1179906,"SK","data",510849,537342
"5228",2021-06-07,"sk",671360,138040,NA,NA,NA,1033088,1179906,"SK","data",508546,533320
"5229",2021-06-08,"sk",672620,143504,NA,NA,NA,1033088,1179906,"SK","data",507286,529116
"5230",2021-06-09,"sk",675288,153364,NA,NA,NA,1033088,1179906,"SK","data",504618,521924
"5231",2021-06-10,"sk",678615,166824,NA,NA,NA,1033088,1179906,"SK","data",501291,511791
"5232",2021-06-11,"sk",682242,178409,NA,NA,NA,1033088,1179906,"SK","data",497664,503833
"5233",2021-06-12,"sk",686857,191808,NA,NA,NA,1033088,1179906,"SK","data",493049,495049
"5234",2021-06-13,"sk",689940,203574,NA,NA,NA,1033088,1179906,"SK","data",489966,486366
"5235",2021-06-14,"sk",691649,211793,NA,NA,NA,1033088,1179906,"SK","data",488257,479856
"5236",2021-06-15,"sk",692810,217512,NA,NA,NA,1033088,1179906,"SK","data",487096,475298
"5237",2021-06-16,"sk",694979,227356,NA,NA,NA,1033088,1179906,"SK","data",484927,467623
"5238",2021-06-17,"sk",697977,239760,NA,NA,NA,1033088,1179906,"SK","data",481929,458217
"5239",2021-06-18,"sk",702998,258999,NA,NA,NA,1033088,1179906,"SK","data",476908,443999
"5240",2021-06-19,"sk",706372,275362,NA,NA,NA,1033088,1179906,"SK","data",473534,431010
"5241",2021-06-20,"sk",708939,288879,NA,NA,NA,1033088,1179906,"SK","data",470967,420060
"5242",2021-06-21,"sk",709175,289604,NA,NA,NA,1033088,1179906,"SK","data",470731,419571
"5243",2021-06-22,"sk",710073,295202,NA,NA,NA,1033088,1179906,"SK","data",469833,414871
"5244",2021-06-23,"sk",711735,311963,NA,NA,NA,1033088,1179906,"SK","data",468171,399772
"5245",2021-06-24,"sk",714154,334515,NA,NA,NA,1033088,1179906,"SK","data",465752,379639
"5246",2021-06-25,"sk",716371,353286,NA,NA,NA,1033088,1179906,"SK","data",463535,363085
"5247",2021-06-26,"sk",718596,374384,NA,NA,NA,1033088,1179906,"SK","data",461310,344212
"5248",2021-06-27,"sk",720514,394774,NA,NA,NA,1033088,1179906,"SK","data",459392,325740
"5249",2021-06-28,"sk",721495,406188,NA,NA,NA,1033088,1179906,"SK","data",458411,315307
"5250",2021-06-29,"sk",722412,413888,NA,NA,NA,1033088,1179906,"SK","data",457494,308524
"5251",2021-06-30,"sk",724188,429532,NA,NA,NA,1033088,1179906,"SK","data",455718,294656
"5252",2021-07-01,"sk",726112,447442,NA,NA,NA,1033088,1179906,"SK","data",453794,278670
"5253",2021-07-02,"sk",728161,466374,NA,NA,NA,1033088,1179906,"SK","data",451745,261787
"5254",2021-07-03,"sk",728893,474034,NA,NA,NA,1033088,1179906,"SK","data",451013,254859
"5255",2021-07-04,"sk",730172,486200,NA,NA,NA,1033088,1179906,"SK","data",449734,243972
"5256",2021-07-05,"sk",731115,494071,NA,NA,NA,1033088,1179906,"SK","data",448791,237044
"5257",2021-07-06,"sk",732070,501464,NA,NA,NA,1033088,1179906,"SK","data",447836,230606
"5258",2021-07-07,"sk",733788,513465,NA,NA,NA,1033088,1179906,"SK","data",446118,220323
"5259",2021-07-08,"sk",735567,525000,NA,NA,NA,1033088,1179906,"SK","data",444339,210567
"5260",2021-07-09,"sk",737367,535878,NA,NA,NA,1033088,1179906,"SK","data",442539,201489
"5261",2021-07-10,"sk",739331,549537,NA,NA,NA,1033088,1179906,"SK","data",440575,189794
"5262",2021-07-11,"sk",740747,558441,NA,NA,NA,1033088,1179906,"SK","data",439159,182306
"5263",2021-07-12,"sk",741438,563208,NA,NA,NA,1033088,1179906,"SK","data",438468,178230
"5264",2021-07-13,"sk",741905,565160,NA,NA,NA,1033088,1179906,"SK","data",438001,176745
"5265",2021-07-14,"sk",743160,570263,NA,NA,NA,1033088,1179906,"SK","data",436746,172897
"5266",2021-07-15,"sk",744527,576683,NA,NA,NA,1033088,1179906,"SK","data",435379,167844
"5267",2021-07-16,"sk",746173,585962,NA,NA,NA,1033088,1179906,"SK","data",433733,160211
"5268",2021-07-17,"sk",747742,593819,NA,NA,NA,1033088,1179906,"SK","data",432164,153923
"5269",2021-07-18,"sk",748675,599292,NA,NA,NA,1033088,1179906,"SK","data",431231,149383
"5270",2021-07-19,"sk",749136,601535,NA,NA,NA,1033088,1179906,"SK","data",430770,147601
"5271",2021-07-20,"sk",749588,603719,NA,NA,NA,1033088,1179906,"SK","data",430318,145869
"5272",2021-07-21,"sk",750699,608021,NA,NA,NA,1033088,1179906,"SK","data",429207,142678
"5273",2021-07-22,"sk",752174,613832,NA,NA,NA,1033088,1179906,"SK","data",427732,138342
"5274",2021-07-23,"sk",753766,620444,NA,NA,NA,1033088,1179906,"SK","data",426140,133322
"5275",2021-07-24,"sk",755122,625944,NA,NA,NA,1033088,1179906,"SK","data",424784,129178
"5276",2021-07-25,"sk",756003,629785,NA,NA,NA,1033088,1179906,"SK","data",423903,126218
"5277",2021-07-26,"sk",756509,631821,NA,NA,NA,1033088,1179906,"SK","data",423397,124688
"5278",2021-07-27,"sk",756999,633264,NA,NA,NA,1033088,1179906,"SK","data",422907,123735
"5279",2021-07-28,"sk",757981,636844,NA,NA,NA,1033088,1179906,"SK","data",421925,121137
"5280",2021-07-29,"sk",759187,641657,NA,NA,NA,1033088,1179906,"SK","data",420719,117530
"5281",2021-07-30,"sk",760269,645920,NA,NA,NA,1033088,1179906,"SK","data",419637,114349
"5282",2021-07-31,"sk",761397,650100,NA,NA,NA,1033088,1179906,"SK","data",418509,111297
"5283",2021-08-01,"sk",762283,653313,NA,NA,NA,1033088,1179906,"SK","data",417623,108970
"5284",2021-08-02,"sk",762618,654509,NA,NA,NA,1033088,1179906,"SK","data",417288,108109
"5285",2021-08-03,"sk",762819,655083,NA,NA,NA,1033088,1179906,"SK","data",417087,107736
"5286",2021-08-04,"sk",763107,655852,NA,NA,NA,1033088,1179906,"SK","data",416799,107255
"5287",2021-08-05,"sk",764069,658751,NA,NA,NA,1033088,1179906,"SK","data",415837,105318
"5288",2021-08-06,"sk",764982,661545,NA,NA,NA,1033088,1179906,"SK","data",414924,103437
"5289",2021-08-07,"sk",765874,664144,NA,NA,NA,1033088,1179906,"SK","data",414032,101730
"5290",2021-08-08,"sk",766509,666051,NA,NA,NA,1033088,1179906,"SK","data",413397,100458
"5291",2021-08-09,"sk",766826,666931,NA,NA,NA,1033088,1179906,"SK","data",413080,99895
"5292",2021-08-10,"sk",767054,667556,NA,NA,NA,1033088,1179906,"SK","data",412852,99498
"5293",2021-08-11,"sk",767596,668926,NA,NA,NA,1033088,1179906,"SK","data",412310,98670
"5294",2021-08-12,"sk",768366,670911,NA,NA,NA,1033088,1179906,"SK","data",411540,97455
"5295",2021-08-13,"sk",769113,672703,NA,NA,NA,1033088,1179906,"SK","data",410793,96410
"5296",2021-08-14,"sk",769879,674499,NA,NA,NA,1033088,1179906,"SK","data",410027,95380
"5297",2021-08-15,"sk",770596,676065,NA,NA,NA,1033088,1179906,"SK","data",409310,94531
"5298",2021-08-16,"sk",770988,676839,NA,NA,NA,1033088,1179906,"SK","data",408918,94149
"5299",2021-08-17,"sk",771170,677198,NA,NA,NA,1033088,1179906,"SK","data",408736,93972
"5300",2021-08-18,"sk",771853,678505,NA,NA,NA,1033088,1179906,"SK","data",408053,93348
"5301",2021-08-19,"sk",772802,680397,NA,NA,NA,1033088,1179906,"SK","data",407104,92405
"5302",2021-08-20,"sk",773354,681388,NA,NA,NA,1033088,1179906,"SK","data",406552,91966
"5303",2021-08-21,"sk",774783,684023,NA,NA,NA,1033088,1179906,"SK","data",405123,90760
"5304",2021-08-22,"sk",775583,685403,NA,NA,NA,1033088,1179906,"SK","data",404323,90180
"5305",2021-08-23,"sk",775915,686013,NA,NA,NA,1033088,1179906,"SK","data",403991,89902
"5306",2021-08-24,"sk",776082,686298,NA,NA,NA,1033088,1179906,"SK","data",403824,89784
"5307",2021-08-25,"sk",776816,687508,NA,NA,NA,1033088,1179906,"SK","data",403090,89308
"5308",2021-08-26,"sk",777772,689007,NA,NA,NA,1033088,1179906,"SK","data",402134,88765
"5309",2021-08-27,"sk",778910,690691,NA,NA,NA,1033088,1179906,"SK","data",400996,88219
"5310",2021-08-28,"sk",779959,692313,NA,NA,NA,1033088,1179906,"SK","data",399947,87646
"5311",2021-08-29,"sk",780796,693723,NA,NA,NA,1033088,1179906,"SK","data",399110,87073
"5312",2021-08-30,"sk",781247,694445,NA,NA,NA,1033088,1179906,"SK","data",398659,86802
"5313",2021-08-31,"sk",781570,694804,NA,NA,NA,1033088,1179906,"SK","data",398336,86766
"5314",2021-09-01,"sk",782340,695823,NA,NA,NA,1033088,1179906,"SK","data",397566,86517
"5315",2021-09-02,"sk",783525,697571,NA,NA,NA,1033088,1179906,"SK","data",396381,85954
"5316",2021-09-03,"sk",784699,699113,NA,NA,NA,1033088,1179906,"SK","data",395207,85586
"5317",2021-09-04,"sk",786031,700593,NA,NA,NA,1033088,1179906,"SK","data",393875,85438
"5318",2021-09-05,"sk",787141,701972,NA,NA,NA,1033088,1179906,"SK","data",392765,85169
"5319",2021-09-06,"sk",787524,702595,NA,NA,NA,1033088,1179906,"SK","data",392382,84929
"5320",2021-09-07,"sk",787657,702756,NA,NA,NA,1033088,1179906,"SK","data",392249,84901
"5321",2021-09-08,"sk",787849,702957,NA,NA,NA,1033088,1179906,"SK","data",392057,84892
"5322",2021-09-09,"sk",788911,704188,NA,NA,NA,1033088,1179906,"SK","data",390995,84723
"5323",2021-09-10,"sk",790180,705775,NA,NA,NA,1033088,1179906,"SK","data",389726,84405
"5324",2021-09-11,"sk",791436,707273,NA,NA,NA,1033088,1179906,"SK","data",388470,84163
"5325",2021-09-12,"sk",792540,708686,NA,NA,NA,1033088,1179906,"SK","data",387366,83854
"5326",2021-09-13,"sk",793195,709525,NA,NA,NA,1033088,1179906,"SK","data",386711,83670
"5327",2021-09-14,"sk",793470,709915,NA,NA,NA,1033088,1179906,"SK","data",386436,83555
"5328",2021-09-15,"sk",794415,711016,NA,NA,NA,1033088,1179906,"SK","data",385491,83399
"5329",2021-09-16,"sk",795672,712354,NA,NA,NA,1033088,1179906,"SK","data",384234,83318
"5330",2021-09-17,"sk",797232,714081,NA,NA,NA,1033088,1179906,"SK","data",382674,83151
"5331",2021-09-18,"sk",799566,715998,NA,NA,NA,1033088,1179906,"SK","data",380340,83568
"5332",2021-09-19,"sk",802215,717871,NA,NA,NA,1033088,1179906,"SK","data",377691,84344
"5333",2021-09-20,"sk",803737,718972,NA,NA,NA,1033088,1179906,"SK","data",376169,84765
"5334",2021-09-21,"sk",804157,719392,NA,NA,NA,1033088,1179906,"SK","data",375749,84765
"5335",2021-09-22,"sk",806287,720984,NA,NA,NA,1033088,1179906,"SK","data",373619,85303
"5336",2021-09-23,"sk",809123,723081,NA,NA,NA,1033088,1179906,"SK","data",370783,86042
"5337",2021-09-24,"sk",812033,725237,NA,NA,NA,1033088,1179906,"SK","data",367873,86796
"5338",2021-09-25,"sk",814930,727357,NA,NA,NA,1033088,1179906,"SK","data",364976,87573
"5339",2021-09-26,"sk",817083,729097,NA,NA,NA,1033088,1179906,"SK","data",362823,87986
"5340",2021-09-27,"sk",818519,730171,NA,NA,NA,1033088,1179906,"SK","data",361387,88348
"5341",2021-09-28,"sk",818878,730460,NA,NA,NA,1033088,1179906,"SK","data",361028,88418
"5342",2021-09-29,"sk",820875,732011,NA,NA,NA,1033088,1179906,"SK","data",359031,88864
"5343",2021-09-30,"sk",823518,734160,NA,NA,NA,1033088,1179906,"SK","data",356388,89358
"5344",2021-10-01,"sk",826662,736590,NA,NA,NA,1033088,1179906,"SK","data",353244,90072
"5345",2021-10-02,"sk",828702,738553,NA,NA,NA,1033088,1179906,"SK","data",351204,90149
"5346",2021-10-03,"sk",831457,741173,NA,NA,NA,1033088,1179906,"SK","data",348449,90284
"5347",2021-10-04,"sk",832740,742390,NA,NA,NA,1033088,1179906,"SK","data",347166,90350
"5348",2021-10-05,"sk",833491,743211,NA,NA,NA,1033088,1179906,"SK","data",346415,90280
"5349",2021-10-06,"sk",876125,744992,NA,NA,NA,1033088,1179906,"SK","data",303781,131133
"5350",2021-10-07,"sk",878550,747016,NA,NA,NA,1033088,1179906,"SK","data",301356,131534
"5351",2021-10-08,"sk",881035,749188,NA,NA,NA,1033088,1179906,"SK","data",298871,131847
"5352",2021-10-09,"sk",883999,751905,NA,NA,NA,1033088,1179906,"SK","data",295907,132094
"5353",2021-10-10,"sk",886824,754712,NA,NA,NA,1033088,1179906,"SK","data",293082,132112
"5354",2021-10-11,"sk",887854,755874,NA,NA,NA,1033088,1179906,"SK","data",292052,131980
"5355",2021-10-12,"sk",893156,756149,NA,NA,NA,1033088,1179906,"SK","data",286750,137007
"5356",2021-10-13,"sk",895844,757766,NA,NA,NA,1033088,1179906,"SK","data",284062,138078
"5357",2021-10-13,"sk",895569.375,759645.375,NA,NA,NA,1033088,1179906,"SK","data",284336.625,135924
"5358",2021-10-14,"sk",897495,759582,NA,NA,NA,1033088,1179906,"SK","data",282411,137913
"5359",2021-10-14,"sk",897909.25,761507.153853691,2339.875,1861.7788536906,4201.6538536906,1033088,1179906,"SK","data",281996.75,136402.096146309
"5360",2021-10-15,"sk",899348,761888,NA,NA,NA,1033088,1179906,"SK","data",280558,137460
"5361",2021-10-15,"sk",900248.168078814,763369.046845604,2338.9180788137,1861.89299191337,4200.81107072707,1033088,1179906,"SK","data",279657.831921186,136879.12123321
"5362",2021-10-16,"sk",901316,764398,NA,NA,NA,1033088,1179906,"SK","data",278590,136918
"5363",2021-10-16,"sk",902586.090563712,765231.052859459,2337.92248489812,1862.00601385534,4199.92849875346,1033088,1179906,"SK","data",277319.909436288,137355.037704253
"5364",2021-10-17,"sk",902718,766794,NA,NA,NA,1033088,1179906,"SK","data",277188,135924
"5365",2021-10-17,"sk",904922.976407024,767093.17078339,2336.88584331237,1862.11792393064,4199.003767243,1033088,1179906,"SK","projection",274983.023592976,137829.805623634
"5366",2021-10-18,"sk",907258.781988774,768955.399509282,2335.80558175012,1862.22872589238,4198.03430764249,1033088,1179906,"SK","projection",272647.218011226,138303.382479492
"5367",2021-10-19,"sk",909593.46089848,770817.737932077,2334.67890970607,1862.33842279494,4197.01733250101,1033088,1179906,"SK","projection",270312.53910152,138775.722966403
"5368",2021-10-20,"sk",911926.963693438,772680.18494903,2333.50279495784,1862.44701695244,4195.94981191028,1033088,1179906,"SK","projection",267979.036306562,139246.778744409
"5369",2021-10-21,"sk",914259.237630392,774542.739458921,2332.27393695398,1862.55450989131,4194.82844684529,1033088,1179906,"SK","projection",265646.762369608,139716.498171471
"5370",2021-10-22,"sk",916590.226367014,776405.400361219,2330.98873662157,1862.66090229782,4193.64963891939,1033088,1179906,"SK","projection",263315.773632986,140184.826005795
"5371",2021-10-23,"sk",918919.869629039,778268.166555176,2329.64326202485,1862.76619395742,4192.40945598227,1033088,1179906,"SK","projection",260986.130370961,140651.703073862
"5372",2021-10-24,"sk",921248.102838232,780131.036938864,2328.23320919368,1862.87038368778,4191.10359288147,1033088,1179906,"SK","projection",258657.897161768,141117.065899368
"5373",2021-10-25,"sk",923574.856695548,781994.010408127,2326.75385731563,1862.97346926248,4189.72732657811,1033088,1179906,"SK","projection",256331.143304452,141580.846287421
"5374",2021-10-26,"sk",925900.056712875,783857.085855451,2325.20001732674,1863.07544732455,4188.27546465129,1033088,1179906,"SK","projection",254005.943287125,142042.970857424
"5375",2021-10-27,"sk",928223.622685616,785720.262168739,2323.56597274181,1863.17631328816,4186.74228602997,1033088,1179906,"SK","projection",251682.377314384,142503.360516877
"5376",2021-10-28,"sk",930545.468096947,787583.538229967,2321.84541133011,1863.27606122778,4185.12147255789,1033088,1179906,"SK","projection",249360.531903053,142961.92986698
"5377",2021-10-29,"sk",932865.499442896,789446.912913718,2320.03134594951,1863.37468375056,4183.40602970007,1033088,1179906,"SK","projection",247040.500557104,143418.586529179
"5378",2021-10-30,"sk",935183.615465382,791310.385085569,2318.11602248577,1863.47217185143,4181.58819433721,1033088,1179906,"SK","projection",244722.384534618,143873.230379813
"5379",2021-10-31,"sk",937499.706277777,793173.953600316,2316.09081239486,1863.56851474673,4179.65932714159,1033088,1179906,"SK","projection",242406.293722223,144325.752677461
"5380",2021-11-01,"sk",939813.652364549,795037.617299998,2313.94608677214,1863.66369968245,4177.60978645459,1033088,1179906,"SK","projection",240092.347635451,144776.035064551
"5381",2021-11-02,"sk",942125.323432707,796901.375011712,2311.67106815812,1863.75771171413,4175.42877987225,1033088,1179906,"SK","projection",237780.676567293,145223.948420995
"5382",2021-11-03,"sk",944434.577088083,798765.225545163,2309.25365537638,1863.85053345095,4173.10418882733,1033088,1179906,"SK","projection",235471.422911917,145669.35154292
"5383",2021-11-04,"sk",946741.257303622,800629.167689923,2306.68021553813,1863.94214475935,4170.62236029748,1033088,1179906,"SK","projection",233164.742696378,146112.089613699
"5384",2021-11-05,"sk",949045.192639468,802493.200212339,2303.93533584615,1864.03252241609,4167.96785826224,1033088,1179906,"SK","projection",230860.807360532,146551.992427129
"5385",2021-11-06,"sk",951346.194165368,804357.321852042,2301.00152589998,1864.1216397034,4165.12316560338,1033088,1179906,"SK","projection",228559.805834632,146988.872313326
"5386",2021-11-07,"sk",953644.053024037,806221.531317973,2297.85885866976,1864.20946593094,4162.0683246007,1033088,1179906,"SK","projection",226261.946975963,147422.521706064
"5387",2021-11-08,"sk",955938.537559027,808085.827283844,2294.48453498923,1864.29596587061,4158.78050085984,1033088,1179906,"SK","projection",223967.462440973,147852.710275183
"5388",2021-11-09,"sk",958229.389911041,809950.208382929,2290.85235201428,1864.38109908579,4155.23345110007,1033088,1179906,"SK","projection",221676.610088959,148279.181528111
"5389",2021-11-10,"sk",960516.321961249,811814.673202056,2286.93205020786,1864.46481912688,4151.39686933474,1033088,1179906,"SK","projection",219389.678038751,148701.648759192
"5390",2021-11-11,"sk",962799.010466725,813679.220274622,2282.68850547599,1864.54707256542,4147.23557804141,1033088,1179906,"SK","projection",217106.989533275,149119.790192103
"5391",2021-11-12,"sk",965077.091188985,815543.848072445,2278.08072226006,1864.6277978234,4142.70852008346,1033088,1179906,"SK","projection",214828.908811015,149533.24311654
"5392",2021-11-13,"sk",967350.151757489,817408.554996191,2273.06056850438,1864.70692374546,4137.76749224984,1033088,1179906,"SK","projection",212555.848242511,149941.596761299
"5393",2021-11-14,"sk",969617.722930177,819273.339364035,2267.57117268734,1864.7843678447,4132.35554053204,1033088,1179906,"SK","projection",210288.277069823,150344.383566141
"5394",2021-11-15,"sk",971879.267804085,821138.199398166,2261.54487390805,1864.8600341304,4126.40490803844,1033088,1179906,"SK","projection",208026.732195915,150741.068405919
"5395",2021-11-16,"sk",974134.168378451,823003.133208557,2254.90057436668,1864.93381039123,4119.83438475791,1033088,1179906,"SK","projection",205771.831621549,151131.035169894
"5396",2021-11-17,"sk",976381.708661785,824868.138773327,2247.54028333328,1865.00556476985,4112.54584810312,1033088,1179906,"SK","projection",203524.291338215,151513.569888458
"5397",2021-11-18,"sk",978621.053215089,826733.213914721,2239.34455330484,1865.07514139405,4104.41969469888,1033088,1179906,"SK","projection",201284.946784911,151887.839300369
"5398",2021-11-19,"sk",980851.219592371,828598.356269466,2230.16637728154,1865.14235474542,4095.30873202696,1033088,1179906,"SK","projection",199054.780407629,152252.863322905
"5399",2021-11-20,"sk",983071.042508716,830463.563251774,2219.82291634474,1865.20698230783,4085.02989865257,1033088,1179906,"SK","projection",196834.957491284,152607.479256942
"5400",2021-11-21,"sk",985279.126627079,832328.832006615,2208.08411836298,1865.26875484083,4073.35287320381,1033088,1179906,"SK","projection",194626.873372921,152950.294620464
"5401",2021-11-22,"sk",987473.783430341,834194.159349932,2194.65680326242,1865.32734331687,4059.98414657929,1033088,1179906,"SK","projection",192432.216569659,153279.624080409
"5402",2021-11-23,"sk",989652.945440366,836059.541691022,2179.16201002488,1865.38234108989,4044.54435111478,1033088,1179906,"SK","projection",190253.054559634,153593.403749344
"5403",2021-11-24,"sk",991814.047558125,837924.974930126,2161.10211775871,1865.43323910399,4026.5353568627,1033088,1179906,"SK","projection",188091.952441875,153889.072627999
"5404",2021-11-25,"sk",993953.859651276,839790.454320855,2139.81209315138,1865.47939072957,4005.29148388095,1033088,1179906,"SK","projection",185952.140348724,154163.405330421
"5405",2021-11-26,"sk",996068.245138412,841655.974281608,2114.38548713631,1865.51996075315,3979.90544788947,1033088,1179906,"SK","projection",183837.754861588,154412.270856804
"5406",2021-11-27,"sk",998151.80433604,843521.528131132,2083.55919762747,1865.55384952354,3949.11304715101,1033088,1179906,"SK","projection",181754.19566396,154630.276204908
"5407",2021-11-28,"sk",1000197.33335909,845387.10770814,2045.52902305371,1865.57957700838,3911.10860006209,1033088,1179906,"SK","projection",179708.666640906,154810.225650953
