"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","type","unvaccinated_population","partially_dose"
"960",2021-07-31,"Canada",26981803,22248811,NA,NA,NA,33237983,38131104,"data",11149301,4732992
"961",2021-08-01,"Canada",27000622,22362208,NA,NA,NA,33237983,38131104,"data",11130482,4638414
"962",2021-08-02,"Canada",27012927,22442098,NA,NA,NA,33237983,38131104,"data",11118177,4570829
"963",2021-08-03,"Canada",27057050,22705375,NA,NA,NA,33237983,38131104,"data",11074054,4351675
"964",2021-08-04,"Canada",27089153,22841633,NA,NA,NA,33237983,38131104,"data",11041951,4247520
"965",2021-08-05,"Canada",27124178,22997064,NA,NA,NA,33237983,38131104,"data",11006926,4127114
"966",2021-08-06,"Canada",27157802,23139540,NA,NA,NA,33237983,38131104,"data",10973302,4018262
"967",2021-08-07,"Canada",27178380,23244247,NA,NA,NA,33237983,38131104,"data",10952724,3934133
"968",2021-08-08,"Canada",27194945,23324700,NA,NA,NA,33237983,38131104,"data",10936159,3870245
"969",2021-08-09,"Canada",27232954,23479992,NA,NA,NA,33237983,38131104,"data",10898150,3752962
"970",2021-08-10,"Canada",27259827,23590540,NA,NA,NA,33237983,38131104,"data",10871277,3669287
"971",2021-08-11,"Canada",27288715,23700094,NA,NA,NA,33237983,38131104,"data",10842389,3588621
"972",2021-08-12,"Canada",27321586,23820958,NA,NA,NA,33237983,38131104,"data",10809518,3500628
"973",2021-08-13,"Canada",27356765,23934219,NA,NA,NA,33237983,38131104,"data",10774339,3422546
"974",2021-08-13,"Canada",27361160.625,23964475.125,NA,NA,NA,33237983,38131104,"data",10769943.375,3396685.5
"975",2021-08-14,"Canada",27376948,24025326,NA,NA,NA,33237983,38131104,"data",10754156,3351622
"976",2021-08-14,"Canada",27388900.375,24067385.8923371,27739.75,102910.767337095,130650.517337095,33237983,38131104,"data",10742203.625,3321514.48266291
"977",2021-08-15,"Canada",27396288,24104572,NA,NA,NA,33237983,38131104,"data",10734816,3291716
"978",2021-08-15,"Canada",27416636.8145228,24170063.3705885,27736.4395227842,102677.478251368,130413.917774152,33237983,38131104,"data",10714467.1854772,3246573.44393432
"979",2021-08-16,"Canada",27434284,24237435,NA,NA,NA,33237983,38131104,"data",10696820,3196849
"980",2021-08-16,"Canada",27444369.8712554,24272489.0857059,27733.0567326546,102425.71511744,130158.771850094,33237983,38131104,"projection",10686734.1287446,3171880.78554954
"981",2021-08-17,"Canada",27454872,24302657,NA,NA,NA,33237983,38131104,"projection",10676232,3152215
"982",2021-08-17,"Canada",27472099.4704987,24374642.3511805,27729.5992432684,102153.265474644,129882.864717912,33237983,38131104,"projection",10659004.5295013,3097457.11931816
"983",2021-08-18,"Canada",27499825.5350611,24476499.9103897,27726.0645624287,101857.559209131,129583.623771559,33237983,38131104,"projection",10631278.4649389,3023325.62467146
"984",2021-08-19,"Canada",27527547.9851473,24578035.5056674,27722.4500861689,101535.59527776,129258.045363929,33237983,38131104,"projection",10603556.0148527,2949512.47947987
"985",2021-08-20,"Canada",27555266.7382397,24679219.3558384,27718.7530924231,101183.850170989,128902.603263412,33237983,38131104,"projection",10575837.2617603,2876047.3824013
"986",2021-08-21,"Canada",27582981.708974,24780017.5185833,27714.9707342722,100798.162744887,128513.133479159,33237983,38131104,"projection",10548122.291026,2802964.19039069
"987",2021-08-22,"Canada",27610692.8090067,24880391.1068191,27711.1000327282,100373.588235781,128084.688268509,33237983,38131104,"projection",10520411.1909933,2730301.70218764
"988",2021-08-23,"Canada",27638399.9468757,24980295.3185841,27707.137868993,99904.2117650174,127611.34963401,33237983,38131104,"projection",10492704.0531243,2658104.62829161
"989",2021-08-24,"Canada",27666103.0278519,25079678.2267449,27703.0809761956,99382.9081607461,127085.989136942,33237983,38131104,"projection",10465000.9721481,2586424.80110706
"990",2021-08-25,"Canada",27693801.9537824,25178479.2568067,27698.9259305112,98801.0300618224,126499.955992334,33237983,38131104,"projection",10437302.0462176,2515322.69697575
"991",2021-08-26,"Canada",27721496.6229241,25276627.2562554,27694.6691416427,98147.9994487576,125842.6685904,33237983,38131104,"projection",10409607.3770759,2444869.36666863
"992",2021-08-27,"Canada",27749186.9297667,25374038.0244188,27690.3068426214,97410.7681633979,125101.075006019,33237983,38131104,"projection",10381917.0702333,2375148.90534786
"993",2021-08-28,"Canada",27776872.7648455,25470611.123969,27685.8350788243,96573.0995501429,124258.934628967,33237983,38131104,"projection",10354231.2351545,2306261.64087654
"994",2021-08-29,"Canada",27804554.0145417,25566225.7286966,27681.2496961728,95614.6047276296,123295.854423802,33237983,38131104,"projection",10326549.9854583,2238328.28584508
"995",2021-08-30,"Canada",27832230.5608701,25660735.1704931,27676.5463284366,94509.441796463,122185.9881249,33237983,38131104,"projection",10298873.4391299,2171495.39037706
"996",2021-08-31,"Canada",27859902.2812537,25753959.724454,27671.720383551,93224.5539609529,120896.274344504,33237983,38131104,"projection",10271201.7187463,2105942.55679965
"997",2021-09-01,"Canada",27887569.0482825,25845677.0104624,27666.7670288719,91717.2860083394,119384.053037211,33237983,38131104,"projection",10243534.9517175,2041892.03782019
"998",2021-09-02,"Canada",27915230.7294578,25935609.2018522,27661.681175258,89932.1913897917,117593.87256505,33237983,38131104,"projection",10215873.2705422,1979621.52760565
"999",2021-09-03,"Canada",27942887.1869177,26023406.0689331,27656.457459867,87796.8670809083,115453.324540775,33237983,38131104,"projection",10188216.8130823,1919481.11798461
"1000",2021-09-04,"Canada",27970538.2771452,26108622.9179952,27651.0902275741,85216.8490621485,112867.939289723,33237983,38131104,"projection",10160565.7228548,1861915.35915004
"1001",2021-09-05,"Canada",27998183.8506561,26190693.1902322,27645.5735108368,82070.2722369395,109715.845747776,33237983,38131104,"projection",10132920.1493439,1807490.66042393
"1002",2021-09-06,"Canada",28025823.751664,26268898.0602055,27639.901007887,78204.8699733093,105844.770981196,33237983,38131104,"projection",10105280.248336,1756925.69145851
"1003",2021-09-07,"Canada",28053457.8177231,26342342.5400273,27634.066059079,73444.4798218422,101078.545880921,33237983,38131104,"projection",10077646.1822769,1711115.27769575
"1004",2021-09-08,"Canada",28081085.8793442,26409964.3730879,27628.0616211966,67621.8330606371,95249.8946818337,33237983,38131104,"projection",10050018.1206558,1671121.50625631
"1005",2021-09-09,"Canada",28108707.7595838,26470632.9907895,27621.8802395277,60668.6177015714,88290.4979410991,33237983,38131104,"projection",10022396.2404162,1638074.76879426
"1006",2021-09-10,"Canada",28136323.2736012,26523426.0188628,27615.5140174665,52793.0280732401,80408.5420907065,33237983,38131104,"projection",9994780.72639876,1612897.25473849
"1007",2021-09-11,"Canada",28163932.2281846,26568115.3623799,27608.9545833915,44689.3435171172,72298.2981005087,33237983,38131104,"projection",9967171.77181537,1595816.86580477
"1008",2021-09-12,"Canada",28191534.4212392,26605614.6097066,27602.1930545196,37499.2473267429,65101.4403812625,33237983,38131104,"projection",9939569.57876085,1585919.81153254
"1009",2021-09-13,"Canada",28219129.6412366,26637838.843847,27595.2199974358,32224.2341404222,59819.454137858,33237983,38131104,"projection",9911974.35876341,1581290.79738956
"1010",2021-09-14,"Canada",28246717.6666215,26666880.3452937,27588.0253848992,29041.5014466681,56629.5268315673,33237983,38131104,"projection",9884386.33337851,1579837.32132779
"1011",2021-09-15,"Canada",28274298.26517,26694280.2785003,27580.5985485427,27399.9332066327,54980.5317551754,33237983,38131104,"projection",9856805.73482997,1580017.9866697
"1012",2021-09-16,"Canada",28301871.193297,26720912.4588956,27572.9281269871,26632.1803952605,54205.1085222475,33237983,38131104,"projection",9829232.80670298,1580958.73440142
"1013",2021-09-17,"Canada",28329436.1953059,26747201.8293212,27565.0020088628,26289.370425649,53854.3724345118,33237983,38131104,"projection",9801667.80469412,1582234.36598464
"1014",2021-09-18,"Canada",28356993.002576,26773339.3819958,27556.8072701097,26137.5526745878,53694.3599446975,33237983,38131104,"projection",9774110.99742401,1583653.62058016
"1015",2021-09-19,"Canada",28384541.3326809,26799407.7914492,27548.3301049247,26068.4094533771,53616.7395583019,33237983,38131104,"projection",9746562.66731909,1585133.54123171
"1016",2021-09-20,"Canada",28412080.8884305,26825442.172467,27539.5557495579,26034.3810178339,53573.9367673919,33237983,38131104,"projection",9719023.11156953,1586638.71596343
"1017",2021-09-21,"Canada",28439611.3568286,26851457.2312739,27530.4683981016,26015.0588069037,53545.5272050053,33237983,38131104,"projection",9691492.64317143,1588154.12555463
"1018",2021-09-22,"Canada",28467132.4079378,26877458.9984463,27521.0511092618,26001.7671723589,53522.8182816207,33237983,38131104,"projection",9663971.59206216,1589673.40949153
"1019",2021-09-23,"Canada",28494643.6936408,26903449.826714,27511.2857029736,25990.8282676637,53502.1139706373,33237983,38131104,"projection",9636460.30635919,1591193.86692684
"1020",2021-09-24,"Canada",28522144.8462864,26929430.5062987,27501.1526455767,25980.679584749,53481.8322303258,33237983,38131104,"projection",9608959.15371361,1592714.33998767
"1021",2021-09-25,"Canada",28549635.4772084,26955401.1572891,27490.6309219822,25970.6509904228,53461.281912405,33237983,38131104,"projection",9581468.52279163,1594234.31991923
"1022",2021-09-26,"Canada",28577115.1751015,26981361.6050595,27479.6978931688,25960.4477703869,53440.1456635557,33237983,38131104,"projection",9553988.82489846,1595753.57004201
"1023",2021-09-27,"Canada",28604583.5042385,27007311.5374931,27468.3291369565,25949.9324336052,53418.2615705617,33237983,38131104,"projection",9526520.49576151,1597271.96674536
"1024",2021-09-28,"Canada",28632040.0025082,27033250.5701299,27456.4982697517,25939.0326367542,53395.5309065059,33237983,38131104,"projection",9499063.99749175,1598789.43237836
"1025",2021-09-29,"Canada",28659484.1792548,27059178.272411,27444.1767465435,25927.7022811435,53371.879027687,33237983,38131104,"projection",9471619.82074521,1600305.90684376
"1026",2021-09-30,"Canada",28686915.5128908,27085094.1774157,27431.3336360566,25915.9050046429,53347.2386406995,33237983,38131104,"projection",9444188.48710915,1601821.33547517
"1027",2021-10-01,"Canada",28714333.4482582,27110997.7845076,27417.9353673272,25903.6070919409,53321.5424592681,33237983,38131104,"projection",9416770.55174183,1603335.66375056
"1028",2021-10-02,"Canada",28741737.3937016,27136888.5588405,27403.9454434514,25890.7743328549,53294.7197763063,33237983,38131104,"projection",9389366.60629838,1604848.83486116
"1029",2021-10-03,"Canada",28769126.717819,27162765.9293624,27389.3241174035,25877.3705218881,53266.6946392916,33237983,38131104,"projection",9361977.28218097,1606360.78845667
"1030",2021-10-04,"Canada",28796500.745843,27188629.2859866,27374.0280240141,25863.3566242084,53237.3846482225,33237983,38131104,"projection",9334603.25415696,1607871.45985648
"1031",2021-10-05,"Canada",28823858.755604,27214477.9761805,27358.0097609907,25848.6901939586,53206.6999549493,33237983,38131104,"projection",9307245.24439597,1609380.77942351
"1032",2021-10-06,"Canada",28851199.9730147,27240311.3010464,27341.2174106576,25833.3248658329,53174.5422764905,33237983,38131104,"projection",9279904.02698531,1610888.67196833
"1033",2021-10-07,"Canada",28878523.5670071,27266128.5108855,27323.5939923711,25817.209839154,53140.8038315251,33237983,38131104,"projection",9252580.43299294,1612395.05612155
"1034",2021-10-08,"Canada",28905828.6438408,27291928.8001994,27305.0768337362,25800.2893138528,53105.3661475889,33237983,38131104,"projection",9225275.3561592,1613899.84364143
"1035",2021-10-09,"Canada",28933114.240687,27317711.3020525,27285.5968461931,25782.5018531419,53068.098699335,33237983,38131104,"projection",9197989.75931301,1615402.93863449
"1036",2021-10-10,"Canada",28960379.3183747,27343475.0817055,27265.0776877292,25763.7796529606,53028.8573406897,33237983,38131104,"projection",9170724.68162528,1616904.23666925
"1037",2021-10-11,"Canada",28987622.7531664,27369219.1294033,27243.4347917065,25744.0476977937,52987.4824895002,33237983,38131104,"projection",9143481.24683357,1618403.62376317
"1038",2021-10-12,"Canada",29014843.3274027,27394942.3521837,27220.5742363147,25723.2227803916,52943.7970167063,33237983,38131104,"projection",9116260.67259726,1619900.97521909
"1039",2021-10-13,"Canada",29042039.7188262,27420643.5645419,27196.3914234266,25701.2123582959,52897.6037817225,33237983,38131104,"projection",9089064.28117383,1621396.15428422
"1040",2021-10-14,"Canada",29069210.4883547,27446321.4777565,27170.7695284858,25677.9132145569,52848.6827430427,33237983,38131104,"projection",9061893.51164535,1622889.01059815
"1041",2021-10-15,"Canada",29096354.0660287,27471974.6876388,27143.577674076,25653.2098823115,52796.7875563875,33237983,38131104,"projection",9034749.93397127,1624379.37838991
"1042",2021-10-16,"Canada",29123468.734797,27497601.6604223,27114.6687682904,25626.9727834538,52741.6415517442,33237983,38131104,"projection",9007635.26520298,1625867.07437475
"1043",2021-10-17,"Canada",29150552.6117313,27523200.7164414,27083.8769342825,25599.0560191534,52682.9329534359,33237983,38131104,"projection",8980551.3882687,1627351.89528988
"1044",2021-10-18,"Canada",29177603.6261699,27548770.0111757,27051.0144385584,25569.2947342768,52620.3091728352,33237983,38131104,"projection",8953500.37383014,1628833.61499416
"1045",2021-10-19,"Canada",29204619.4941707,27574307.5131329,27015.8680008762,25537.5019571595,52553.3699580356,33237983,38131104,"projection",8926484.50582926,1630311.98103788
"1046",2021-10-20,"Canada",29231597.6885073,27599810.9779221,26978.1943366118,25503.4647892788,52481.6591258906,33237983,38131104,"projection",8899506.31149265,1631786.71058521
"1047",2021-10-21,"Canada",29258535.4032474,27625277.9177065,26937.7147400267,25466.9397843592,52404.6545243859,33237983,38131104,"projection",8872568.59675262,1633257.48554088
"1048",2021-10-22,"Canada",29285429.5117082,27650705.565016,26894.1084608063,25427.647309456,52321.7557702623,33237983,38131104,"projection",8845674.48829182,1634723.94669223
"1049",2021-10-23,"Canada",29312276.5162589,27676090.8296341,26847.0045507587,25385.2646181174,52232.2691688761,33237983,38131104,"projection",8818827.48374106,1636185.68662487
"1050",2021-10-24,"Canada",29339072.4880148,27701430.2469154,26795.9717558138,25339.4172812849,52135.3890370987,33237983,38131104,"projection",8792031.51198525,1637642.2410994
"1051",2021-10-25,"Canada",29365812.9939038,27726719.9154215,26740.5058890395,25289.6685061641,52030.1743952036,33237983,38131104,"projection",8765291.00609621,1639093.07848227
"1052",2021-10-26,"Canada",29392493.007832,27751955.421136,26680.0139282383,25235.5057145208,51915.5196427591,33237983,38131104,"projection",8738610.99216797,1640537.58669599
"1053",2021-10-27,"Canada",29419106.801645,27777131.7446661,26613.7938129716,25176.3235300742,51790.1173430458,33237983,38131104,"projection",8711997.198355,1641975.05697889
"1054",2021-10-28,"Canada",29445647.8101811,27802243.1466777,26541.0085361451,25111.4020116143,51652.4105477594,33237983,38131104,"projection",8685456.18981885,1643404.66350342
"1055",2021-10-29,"Canada",29472108.4627626,27827283.0251985,26460.6525814869,25039.8785207756,51500.5311022624,33237983,38131104,"projection",8658995.53723736,1644825.43756413
"1056",2021-10-30,"Canada",29498479.9707311,27852243.736162,26371.5079684332,24960.7109634951,51332.2189319283,33237983,38131104,"projection",8632624.02926893,1646236.23456907
"1057",2021-10-31,"Canada",29524752.0567329,27877116.3653492,26272.0860018767,24872.6291872039,51144.7151890807,33237983,38131104,"projection",8606351.94326705,1647635.69138374
"1058",2021-11-01,"Canada",29550912.6058138,27901890.4352314,26160.5490808524,24774.0698822252,50934.6189630777,33237983,38131104,"projection",8580191.3941862,1649022.17058237
"1059",2021-11-02,"Canada",29576947.2100773,27926553.5233823,26034.6042635143,24663.0881508365,50697.6924143508,33237983,38131104,"projection",8554156.78992269,1650393.68669505
"1060",2021-11-03,"Canada",29602838.5662395,27951090.7588942,25891.3561621569,24537.2355119213,50428.5916740783,33237983,38131104,"projection",8528265.43376053,1651747.80734528
"1061",2021-11-04,"Canada",29628565.6664515,27975484.1476151,25727.1002120152,24393.3887209594,50120.4889329746,33237983,38131104,"projection",8502538.33354852,1653081.51883634
"1062",2021-11-05,"Canada",29654102.6932448,27999711.6526546,25537.0267933123,24227.5050394312,49764.5318327434,33237983,38131104,"projection",8477001.3067552,1654391.04059022
"1063",2021-11-06,"Canada",29679417.482444,28023745.917693,25314.7891992182,24034.2650384158,49349.0542376339,33237983,38131104,"projection",8451686.51755599,1655671.56475102
"1064",2021-11-07,"Canada",29704469.3412292,28047552.4568574,25051.8587851636,23806.5391644202,48858.3979495838,33237983,38131104,"projection",8426634.65877082,1656916.88437176
"1065",2021-11-08,"Canada",29729205.8802773,28071087.0274541,24736.5390481167,23534.570596654,48271.1096447706,33237983,38131104,"projection",8401898.11972271,1658118.85282323
"1066",2021-11-09,"Canada",29753558.2986123,28094291.7151926,24352.4183350168,23204.687738508,47557.1060735248,33237983,38131104,"projection",8377545.70138769,1659266.58341974
"1067",2021-11-10,"Canada",29777434.1712948,28117088.926855,23875.8726825081,22797.2116624005,46673.0843449086,33237983,38131104,"projection",8353669.82870518,1660345.24443984
"1068",2021-11-11,"Canada",29800706.0887659,28139371.8656644,23271.9174711108,22282.9388094358,45554.8562805466,33237983,38131104,"projection",8330397.91123407,1661334.22310152
"1069",2021-11-12,"Canada",29823193.2130396,28160988.8836301,22487.1242736764,21617.0179656781,44104.1422393546,33237983,38131104,"projection",8307910.78696039,1662204.32940952
"1070",2021-11-13,"Canada",29844630.4979659,28181716.8186782,21437.2849263102,20727.935048081,42165.2199743912,33237983,38131104,"projection",8286473.50203408,1662913.67928775
"1071",2021-11-14,"Canada",29864616.533406,28201214.1122162,19986.0354400985,19497.2935380153,39483.3289781138,33237983,38131104,"projection",8266487.46659398,1663402.42118983
"1072",2021-11-15,"Canada",29882527.4417998,28218937.7674499,17910.9083938226,17723.6552337296,35634.5636275522,33237983,38131104,"projection",8248576.55820016,1663589.67434992
"1073",2021-11-16,"Canada",29897398.2166019,28234008.3437837,14870.7748020478,15070.576333832,29941.3511358798,33237983,38131104,"projection",8233705.78339811,1663389.87281814
"1074",2021-11-17,"Canada",29907899.1755873,28245091.9755407,10500.9589853995,11083.6317569166,21584.5907423161,33237983,38131104,"projection",8223204.82441271,1662807.20004662
"1075",2021-11-18,"Canada",29913033.8748166,28250874.1066736,5134.69922936335,5782.13113296404,10916.8303623274,33237983,38131104,"projection",8218070.12518335,1662159.76814302
"1076",2021-11-19,"Canada",29914139.3365676,28252225.7041322,1105.46175098047,1351.59745854884,2457.05920952931,33237983,38131104,"projection",8216964.66343237,1661913.63243545
